,OPEN,CLOSE,TRADEDATE
777,100.8,96.24,2018-07-19
778,96.64,96.3,2018-07-20
779,96.0,95.9,2018-07-23
780,96.2,95.5,2018-07-24
781,95.14,95.2,2018-07-25
782,95.26,96.68,2018-07-26
783,96.7,96.4,2018-07-27
784,96.52,96.75,2018-07-30
785,96.75,97.28,2018-07-31
786,97.49,95.98,2018-08-01
787,96.5,95.5,2018-08-02
788,95.5,95.15,2018-08-03
789,95.0,96.0,2018-08-06
790,98.25,99.7,2018-08-07
791,99.25,98.7,2018-08-08
792,97.71,97.43,2018-08-09
793,92.97,92.75,2018-08-10
794,92.52,96.19,2018-08-13
795,96.0,97.0,2018-08-14
796,97.3,95.8,2018-08-15
797,95.5,94.1,2018-08-16
798,94.0,93.89,2018-08-17
799,94.42,95.25,2018-08-20
800,95.05,94.9,2018-08-21
801,95.24,93.85,2018-08-22
802,93.51,93.4,2018-08-23
803,93.95,96.5,2018-08-24
804,97.0,97.8,2018-08-27
805,98.1,98.63,2018-08-28
806,98.72,100.49,2018-08-29
807,100.8,100.59,2018-08-30
808,100.5,101.39,2018-08-31
809,101.39,100.33,2018-09-03
810,100.41,99.52,2018-09-04
811,99.89,99.93,2018-09-05
812,100.13,101.0,2018-09-06
813,101.48,102.11,2018-09-07
814,102.78,104.34,2018-09-10
